url	Project	Assembly	Type	Biosource	Assay	Replicate	Dataset	Description	Lab	Publications	Accession	Experiment	name	color	altColor
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/0d527b01-8d42-4527-879e-d227b3bb3d51/4DNFIA4PBI9X.bw	4DN	GRCm38	insulation score-diamond	ES-E14 with Flo/Flox deletion of Mll3 and Mll4 genes	MboI	unreplicated	Hi-C on ES-E14 +/- Mll3-Mll4		Bing Ren, UCSD	Yan J et al. (2018) PMID:29313530	4DNFIA4PBI9X	DNESWEF2AHT	insulation score-diamond for ES-E14 with Flo/Flox deletion of Mll3 and Mll4 genes in situ Hi-C MboI	rgb(3,127,252)	rgb(11,177,250)
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/ed434c7e-9acb-41f7-8a8a-fd7d9fa5c7ae/4DNFIZPEJE38.bw	4DN	GRCm38	compartments	ES-E14 with Flo/Flox deletion of Mll3 and Mll4 genes	MboI	unreplicated	Hi-C on ES-E14 +/- Mll3-Mll4		Bing Ren, UCSD	Yan J et al. (2018) PMID:29313530	4DNFIZPEJE38	DNESWEF2AHT	compartments for ES-E14 with Flo/Flox deletion of Mll3 and Mll4 genes in situ Hi-C MboI	rgb(249,88,148)	rgb(213,144,182)
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/fc3f7869-76a3-4af8-80c4-35a56531901d/4DNFIM2DKJUL.bed.gz	4DN	GRCm38	boundaries	ES-E14	MboI	unreplicated	Hi-C on ES-E14 +/- Mll3-Mll4		Bing Ren, UCSD	Yan J et al. (2018) PMID:29313530	4DNFIM2DKJUL	DNESHGZUBL9	boundaries for ES-E14 in situ Hi-C MboI	rgb(0, 150, 0)	rgb(0, 150, 0)
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/07974bfc-3dd8-4d54-ba04-33ef971f71f2/4DNFIP2ZI5PZ.bw	4DN	GRCm38	insulation score-diamond	ES-E14	MboI	unreplicated	Hi-C on ES-E14 +/- Mll3-Mll4		Bing Ren, UCSD	Yan J et al. (2018) PMID:29313530	4DNFIP2ZI5PZ	DNESHGZUBL9	insulation score-diamond for ES-E14 in situ Hi-C MboI	rgb(3,127,252)	rgb(11,177,250)
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/acc62030-075b-4679-93bf-d87b44b01617/4DNFIUG3GAJU.bw	4DN	GRCm38	compartments	ES-E14	MboI	unreplicated	Hi-C on ES-E14 +/- Mll3-Mll4		Bing Ren, UCSD	Yan J et al. (2018) PMID:29313530	4DNFIUG3GAJU	DNESHGZUBL9	compartments for ES-E14 in situ Hi-C MboI	rgb(249,88,148)	rgb(213,144,182)
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/88dfa4e9-3b6f-42f7-ad31-713adbb086b9/4DNFIE3UF8FD.bed.gz	4DN	GRCm38	boundaries	ES-E14	MboI	unreplicated	Hi-C on ES-E14 +/- Mll3-Mll4		Bing Ren, UCSD	Yan J et al. (2018) PMID:29313530	4DNFIE3UF8FD	DNES5R3O24W	boundaries for ES-E14 in situ Hi-C MboI	rgb(0, 150, 0)	rgb(0, 150, 0)
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/58f425c1-6ce4-42bc-807e-7038cebfef67/4DNFID33ZEZS.bw	4DN	GRCm38	insulation score-diamond	ES-E14	MboI	unreplicated	Hi-C on ES-E14 +/- Mll3-Mll4		Bing Ren, UCSD	Yan J et al. (2018) PMID:29313530	4DNFID33ZEZS	DNES5R3O24W	insulation score-diamond for ES-E14 in situ Hi-C MboI	rgb(3,127,252)	rgb(11,177,250)
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/b158a06e-5184-4d5e-a13b-ebae9ff50131/4DNFI3Y2W216.bw	4DN	GRCm38	compartments	ES-E14	MboI	unreplicated	Hi-C on ES-E14 +/- Mll3-Mll4		Bing Ren, UCSD	Yan J et al. (2018) PMID:29313530	4DNFI3Y2W216	DNES5R3O24W	compartments for ES-E14 in situ Hi-C MboI	rgb(249,88,148)	rgb(213,144,182)
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/bf5e938d-2e05-4b13-8b53-5f867712f613/4DNFID633PO6.bed.gz	4DN	GRCm38	boundaries	ES-E14	MboI	unreplicated	Hi-C on ES-E14 +/- Mll3-Mll4		Bing Ren, UCSD	Yan J et al. (2018) PMID:29313530	4DNFID633PO6	DNESU4BQU4G	boundaries for ES-E14 in situ Hi-C MboI	rgb(0, 150, 0)	rgb(0, 150, 0)
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/3ec723dc-4246-4270-9da4-cdee77fd317f/4DNFIPJ8D3NK.bw	4DN	GRCm38	insulation score-diamond	ES-E14	MboI	unreplicated	Hi-C on ES-E14 +/- Mll3-Mll4		Bing Ren, UCSD	Yan J et al. (2018) PMID:29313530	4DNFIPJ8D3NK	DNESU4BQU4G	insulation score-diamond for ES-E14 in situ Hi-C MboI	rgb(3,127,252)	rgb(11,177,250)
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/ae776e49-34aa-4510-b149-e9634f155c39/4DNFIPUC6WYV.bw	4DN	GRCm38	compartments	ES-E14	MboI	unreplicated	Hi-C on ES-E14 +/- Mll3-Mll4		Bing Ren, UCSD	Yan J et al. (2018) PMID:29313530	4DNFIPUC6WYV	DNESU4BQU4G	compartments for ES-E14 in situ Hi-C MboI	rgb(249,88,148)	rgb(213,144,182)
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/e732f63e-f46e-4964-9d4f-4dfe94875a6d/4DNFICYYSEGF.bed.gz	External	GRCm38	boundaries	CH12.LX	HindIII	merged replicates	Hi-C on CH12.LX		Erez Lieberman Aiden, BCM	Rao SS et al. (2014) PMID:25497547	4DNFICYYSEGF	DNES6YMW2WC	boundaries for CH12.LX Dilution Hi-C HindIII	rgb(0, 150, 0)	rgb(0, 150, 0)
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/93447995-59bf-4725-818c-323a857a7ef3/4DNFIOMBURCF.bw	External	GRCm38	insulation score-diamond	CH12.LX	HindIII	merged replicates	Hi-C on CH12.LX		Erez Lieberman Aiden, BCM	Rao SS et al. (2014) PMID:25497547	4DNFIOMBURCF	DNES6YMW2WC	insulation score-diamond for CH12.LX Dilution Hi-C HindIII	rgb(3,127,252)	rgb(11,177,250)
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/7b805004-2ba3-49b2-996a-0477326cc009/4DNFIR2CS1JP.bw	External	GRCm38	compartments	CH12.LX	HindIII	merged replicates	Hi-C on CH12.LX		Erez Lieberman Aiden, BCM	Rao SS et al. (2014) PMID:25497547	4DNFIR2CS1JP	DNES6YMW2WC	compartments for CH12.LX Dilution Hi-C HindIII	rgb(249,88,148)	rgb(213,144,182)
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/a01db188-b1b6-4f59-84a7-64d4e7979e27/4DNFIPPK4QXW.bed.gz	External	GRCm38	boundaries	CH12.LX	MboI	merged replicates	Hi-C on CH12.LX		Erez Lieberman Aiden, BCM	Rao SS et al. (2014) PMID:25497547	4DNFIPPK4QXW	DNESK95HVFB	boundaries for CH12.LX in situ Hi-C MboI	rgb(0, 150, 0)	rgb(0, 150, 0)
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/a47dfd14-ff10-41b9-8e27-4e58d9ee28e3/4DNFIM8I7ZNQ.bw	External	GRCm38	insulation score-diamond	CH12.LX	MboI	merged replicates	Hi-C on CH12.LX		Erez Lieberman Aiden, BCM	Rao SS et al. (2014) PMID:25497547	4DNFIM8I7ZNQ	DNESK95HVFB	insulation score-diamond for CH12.LX in situ Hi-C MboI	rgb(3,127,252)	rgb(11,177,250)
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/6bfe215f-7e0c-4200-b493-11167ef4764b/4DNFIN5S46LS.bw	External	GRCm38	compartments	CH12.LX	MboI	merged replicates	Hi-C on CH12.LX		Erez Lieberman Aiden, BCM	Rao SS et al. (2014) PMID:25497547	4DNFIN5S46LS	DNESK95HVFB	compartments for CH12.LX in situ Hi-C MboI	rgb(249,88,148)	rgb(213,144,182)
